date,one_way_turnover,strategy,q,weighting
2017-11-30,0.6402689261881279,low_analyst_intangible,5,value
2018-01-31,0.8087245790893363,low_analyst_intangible,5,value
2018-02-28,0.6165113028889987,low_analyst_intangible,5,value
2018-04-30,0.7487113561025238,low_analyst_intangible,5,value
2018-05-31,0.5312961636228416,low_analyst_intangible,5,value
2018-07-31,1.0590882751216952,low_analyst_intangible,5,value
2018-08-31,0.7068760039745077,low_analyst_intangible,5,value
2018-10-31,0.8098102124549494,low_analyst_intangible,5,value
2018-11-30,0.6109178372462785,low_analyst_intangible,5,value
2018-12-31,0.5456046123493987,low_analyst_intangible,5,value
2019-01-31,1.0177153449081404,low_analyst_intangible,5,value
2019-02-28,0.7084534929437429,low_analyst_intangible,5,value
2019-04-30,0.8382327386137693,low_analyst_intangible,5,value
2019-05-31,0.8382198071768331,low_analyst_intangible,5,value
2019-07-31,1.1850890977676667,low_analyst_intangible,5,value
2019-09-30,0.8414814158598241,low_analyst_intangible,5,value
2019-10-31,0.6904051982296471,low_analyst_intangible,5,value
2019-12-31,0.8192005088740956,low_analyst_intangible,5,value
2020-01-31,0.745297054956891,low_analyst_intangible,5,value
2020-03-31,1.1677388264939035,low_analyst_intangible,5,value
2020-04-30,0.9184097053095714,low_analyst_intangible,5,value
2020-06-30,1.2344662061863254,low_analyst_intangible,5,value
2020-07-31,0.7778451646379291,low_analyst_intangible,5,value
2020-08-31,1.1207867896833572,low_analyst_intangible,5,value
2020-09-30,0.7836335747507679,low_analyst_intangible,5,value
2020-11-30,0.8436122165074846,low_analyst_intangible,5,value
2020-12-31,1.0992242432279293,low_analyst_intangible,5,value
2021-03-31,1.645424799947471,low_analyst_intangible,5,value
2021-04-30,0.5478738558622054,low_analyst_intangible,5,value
2021-06-30,1.0105325299329309,low_analyst_intangible,5,value
2021-08-31,0.8693301311177036,low_analyst_intangible,5,value
2021-09-30,0.6310520979598943,low_analyst_intangible,5,value
2021-11-30,1.010781284646276,low_analyst_intangible,5,value
2021-12-31,0.7734573049791846,low_analyst_intangible,5,value
2022-01-31,1.5584640028329206,low_analyst_intangible,5,value
2022-02-28,0.6770988971802538,low_analyst_intangible,5,value
2022-03-31,0.5775825580667735,low_analyst_intangible,5,value
2022-05-31,0.7760655706355917,low_analyst_intangible,5,value
2022-06-30,1.015141409609808,low_analyst_intangible,5,value
2022-08-31,0.8004976784663749,low_analyst_intangible,5,value
2022-09-30,0.5537778860893198,low_analyst_intangible,5,value
2022-10-31,0.504547913246618,low_analyst_intangible,5,value
2022-11-30,0.6884342149309279,low_analyst_intangible,5,value
2023-01-31,0.869982508488639,low_analyst_intangible,5,value
2023-02-28,0.5055783935851151,low_analyst_intangible,5,value
2023-03-31,0.5807390756063021,low_analyst_intangible,5,value
2023-05-31,0.7241128602952912,low_analyst_intangible,5,value
2023-06-30,1.0440266572931123,low_analyst_intangible,5,value
2023-07-31,0.540001903683539,low_analyst_intangible,5,value
2023-08-31,0.793434677509368,low_analyst_intangible,5,value
2023-10-31,0.8387290380485344,low_analyst_intangible,5,value
2023-11-30,0.6394531750753538,low_analyst_intangible,5,value
2024-01-31,1.042675200129776,low_analyst_intangible,5,value
2024-02-29,0.8688083485098724,low_analyst_intangible,5,value
2024-04-30,0.8648835997616333,low_analyst_intangible,5,value
2024-05-31,0.7643151606343451,low_analyst_intangible,5,value
2024-07-31,0.9499150997653032,low_analyst_intangible,5,value
2024-09-30,0.8457226568812357,low_analyst_intangible,5,value
2024-10-31,0.49427060532814654,low_analyst_intangible,5,value
2015-01-30,,all,10,equal
2015-02-27,0.528023598820059,all,10,equal
2015-03-31,0.6183431952662722,all,10,equal
2015-04-30,0.41420118343195267,all,10,equal
2015-05-29,0.6627218934911243,all,10,equal
2015-06-30,0.9615384615384615,all,10,equal
2015-07-31,0.4896755162241888,all,10,equal
2015-08-31,0.471976401179941,all,10,equal
2015-09-30,0.4424778761061947,all,10,equal
2015-10-30,0.6331360946745562,all,10,equal
2015-11-30,0.6656804733727811,all,10,equal
2015-12-31,0.4658753709198813,all,10,equal
2016-01-29,0.8656716417910446,all,10,equal
2016-02-29,0.8078078078078077,all,10,equal
2016-03-31,0.4735831543697448,all,10,equal
2016-04-29,0.6242424242424243,all,10,equal
2016-05-31,0.5182926829268293,all,10,equal
2016-06-30,0.7804878048780488,all,10,equal
2016-07-29,0.5596330275229358,all,10,equal
2016-08-31,0.5490797546012269,all,10,equal
2016-09-30,0.41049382716049393,all,10,equal
2016-10-31,0.4520123839009287,all,10,equal
2016-11-30,0.480635732553891,all,10,equal
2016-12-30,0.6055900621118012,all,10,equal
2017-01-31,0.6573208722741433,all,10,equal
2017-02-28,0.4343749999999999,all,10,equal
2017-03-31,0.41692789968652033,all,10,equal
2017-04-28,0.4796238244514106,all,10,equal
2017-05-31,0.5078369905956113,all,10,equal
2017-06-30,0.7899686520376176,all,10,equal
2017-07-31,0.40438871473354243,all,10,equal
2017-08-31,0.40566037735849053,all,10,equal
2017-09-29,0.5993690851735015,all,10,equal
2017-10-31,0.584126984126984,all,10,equal
2017-11-30,0.44843797391568097,all,10,equal
2017-12-29,0.5987261146496816,all,10,equal
2018-01-31,0.7070063694267517,all,10,equal
2018-02-28,0.4171974522292993,all,10,equal
2018-03-29,0.6389776357827475,all,10,equal
2018-04-30,0.6549520766773163,all,10,equal
2018-05-31,0.4440894568690096,all,10,equal
2018-06-29,0.6031746031746031,all,10,equal
2018-07-31,0.8698412698412699,all,10,equal
2018-08-31,0.43354430379746833,all,10,equal
2018-09-28,0.5917721518987342,all,10,equal
2018-10-31,0.6222222222222222,all,10,equal
2018-11-30,0.4920634920634921,all,10,equal
2018-12-31,0.4554140127388534,all,10,equal
2019-01-31,0.7571884984025559,all,10,equal
2019-02-28,0.641025641025641,all,10,equal
2019-03-29,0.7403846153846154,all,10,equal
2019-04-30,0.7628205128205128,all,10,equal
2019-05-31,0.5015974440894568,all,10,equal
2019-06-28,0.7356687898089171,all,10,equal
2019-07-31,1.0380952380952382,all,10,equal
2019-08-30,0.6476190476190478,all,10,equal
2019-09-30,0.7197452229299364,all,10,equal
2019-10-31,0.5414012738853503,all,10,equal
2019-11-29,0.6878980891719745,all,10,equal
2019-12-31,0.6955128205128205,all,10,equal
2020-01-31,0.6826923076923077,all,10,equal
2020-02-28,0.6964856230031948,all,10,equal
2020-03-31,0.8178913738019169,all,10,equal
2020-04-30,0.8076923076923077,all,10,equal
2020-05-29,0.8205128205128205,all,10,equal
2020-06-30,1.0032154340836013,all,10,equal
2020-07-31,0.534396248054395,all,10,equal
2020-08-31,0.5796178343949044,all,10,equal
2020-09-30,0.5047619047619049,all,10,equal
2020-10-30,0.6823899371069182,all,10,equal
2020-11-30,0.7562500000000001,all,10,equal
2020-12-31,0.6366459627329193,all,10,equal
2021-01-29,1.2469135802469136,all,10,equal
2021-02-26,0.6911314984709479,all,10,equal
2021-03-31,0.9848484848484849,all,10,equal
2021-04-30,0.5449101796407185,all,10,equal
2021-05-28,0.824404761904762,all,10,equal
2021-06-30,0.9676470588235293,all,10,equal
2021-07-30,0.8231884057971015,all,10,equal
2021-08-31,0.8472622478386167,all,10,equal
2021-09-30,0.5285714285714285,all,10,equal
2021-10-29,0.872159090909091,all,10,equal
2021-11-30,0.9323943661971831,all,10,equal
2021-12-31,0.5070028011204483,all,10,equal
2022-01-31,1.2402234636871508,all,10,equal
2022-02-28,0.46239554317548753,all,10,equal
2022-03-31,0.42618384401114207,all,10,equal
2022-04-29,0.5487465181058496,all,10,equal
2022-05-31,0.6490250696378831,all,10,equal
2022-06-30,0.8272980501392758,all,10,equal
2022-07-29,0.6145251396648045,all,10,equal
2022-08-31,0.6033519553072626,all,10,equal
2022-09-30,0.41340782122905023,all,10,equal
2022-10-31,0.37815126050420167,all,10,equal
2022-11-30,0.42296918767507014,all,10,equal
2022-12-30,0.5436619718309859,all,10,equal
2023-01-31,0.581069467653378,all,10,equal
2023-02-28,0.3796033994334278,all,10,equal
2023-03-31,0.4045584045584045,all,10,equal
2023-04-28,0.40571428571428575,all,10,equal
2023-05-31,0.4269340974212035,all,10,equal
2023-06-30,0.8448275862068966,all,10,equal
2023-07-31,0.3659942363112392,all,10,equal
2023-08-31,0.38728323699421974,all,10,equal
2023-09-29,0.4919494010220323,all,10,equal
2023-10-31,0.5174418604651163,all,10,equal
2023-11-30,0.3527696793002915,all,10,equal
2023-12-29,0.5735294117647058,all,10,equal
2024-01-31,0.7205882352941178,all,10,equal
2024-02-29,0.44247787610619466,all,10,equal
2024-03-28,0.6390532544378698,all,10,equal
2024-04-30,0.650887573964497,all,10,equal
2024-05-31,0.43786982248520717,all,10,equal
2024-06-28,0.6112759643916914,all,10,equal
2024-07-31,0.8149253731343284,all,10,equal
2024-08-30,0.7024756457234784,all,10,equal
2024-09-30,0.6796407185628743,all,10,equal
2024-10-31,0.3873873873873874,all,10,equal
2024-11-29,0.6796917399327037,all,10,equal
2018-11-30,,all_high_spread_months,10,equal
2018-12-31,0.4554140127388534,all_high_spread_months,10,equal
2019-01-31,0.7571884984025559,all_high_spread_months,10,equal
2019-02-28,0.641025641025641,all_high_spread_months,10,equal
2019-05-31,0.7763578274760383,all_high_spread_months,10,equal
2019-06-28,0.7356687898089171,all_high_spread_months,10,equal
2019-07-31,1.038095238095238,all_high_spread_months,10,equal
2019-08-30,0.6476190476190478,all_high_spread_months,10,equal
2019-09-30,0.7197452229299363,all_high_spread_months,10,equal
2019-10-31,0.5414012738853503,all_high_spread_months,10,equal
2019-11-29,0.6878980891719745,all_high_spread_months,10,equal
2019-12-31,0.6955128205128205,all_high_spread_months,10,equal
2020-03-31,0.8782051282051282,all_high_spread_months,10,equal
2020-04-30,0.8076923076923076,all_high_spread_months,10,equal
2020-06-30,0.9807692307692308,all_high_spread_months,10,equal
2021-03-31,1.4969696969696968,all_high_spread_months,10,equal
2021-04-30,0.5449101796407185,all_high_spread_months,10,equal
2021-06-30,0.8470588235294118,all_high_spread_months,10,equal
2021-08-31,0.6397694524495676,all_high_spread_months,10,equal
2021-11-30,0.7746478873239435,all_high_spread_months,10,equal
2021-12-31,0.5070028011204482,all_high_spread_months,10,equal
2022-01-31,1.2402234636871508,all_high_spread_months,10,equal
2022-02-28,0.46239554317548753,all_high_spread_months,10,equal
2022-03-31,0.42618384401114207,all_high_spread_months,10,equal
2022-04-29,0.5487465181058496,all_high_spread_months,10,equal
2022-05-31,0.649025069637883,all_high_spread_months,10,equal
2022-06-30,0.8272980501392757,all_high_spread_months,10,equal
2022-07-29,0.6145251396648045,all_high_spread_months,10,equal
2022-08-31,0.6033519553072626,all_high_spread_months,10,equal
2022-09-30,0.41340782122905023,all_high_spread_months,10,equal
2022-10-31,0.37815126050420167,all_high_spread_months,10,equal
2022-11-30,0.42296918767507,all_high_spread_months,10,equal
2022-12-30,0.5436619718309859,all_high_spread_months,10,equal
2023-01-31,0.5810694676533779,all_high_spread_months,10,equal
2023-02-28,0.3796033994334278,all_high_spread_months,10,equal
2023-03-31,0.4045584045584045,all_high_spread_months,10,equal
2023-04-28,0.4057142857142857,all_high_spread_months,10,equal
2023-05-31,0.4269340974212035,all_high_spread_months,10,equal
2023-06-30,0.8448275862068966,all_high_spread_months,10,equal
2023-07-31,0.3659942363112392,all_high_spread_months,10,equal
2023-08-31,0.3872832369942197,all_high_spread_months,10,equal
2023-09-29,0.49194940102203233,all_high_spread_months,10,equal
2023-10-31,0.5174418604651162,all_high_spread_months,10,equal
2023-11-30,0.35276967930029157,all_high_spread_months,10,equal
2023-12-29,0.5735294117647058,all_high_spread_months,10,equal
2024-01-31,0.7205882352941176,all_high_spread_months,10,equal
2024-02-29,0.4424778761061947,all_high_spread_months,10,equal
2024-03-28,0.6390532544378698,all_high_spread_months,10,equal
2024-04-30,0.650887573964497,all_high_spread_months,10,equal
2024-05-31,0.4378698224852071,all_high_spread_months,10,equal
2024-06-28,0.6112759643916914,all_high_spread_months,10,equal
2024-07-31,0.8149253731343284,all_high_spread_months,10,equal
2024-09-30,0.5918759495933505,all_high_spread_months,10,equal
2024-10-31,0.3873873873873874,all_high_spread_months,10,equal
2024-11-29,0.6796917399327037,all_high_spread_months,10,equal
2015-01-30,,all,10,value
2015-02-27,0.947307987690693,all,10,value
2015-03-31,0.9413398408751537,all,10,value
2015-04-30,0.5956276397602944,all,10,value
2015-05-29,1.0361878394468207,all,10,value
2015-06-30,1.4449482010403203,all,10,value
2015-07-31,1.1442288189248604,all,10,value
2015-08-31,0.8896183977620803,all,10,value
2015-09-30,0.6512463614653425,all,10,value
2015-10-30,1.2776016637663665,all,10,value
2015-11-30,1.309539169923726,all,10,value
2015-12-31,0.5444476122844408,all,10,value
2016-01-29,1.4330863349915783,all,10,value
2016-02-29,1.4381607541140862,all,10,value
2016-03-31,0.7822903528008497,all,10,value
2016-04-29,1.268357483190756,all,10,value
2016-05-31,0.9728401985250101,all,10,value
2016-06-30,1.3401157830001427,all,10,value
2016-07-29,1.0815623898419164,all,10,value
2016-08-31,0.7314191292160355,all,10,value
2016-09-30,0.4733762125093158,all,10,value
2016-10-31,0.9120979559254535,all,10,value
2016-11-30,0.7123102345329864,all,10,value
2016-12-30,0.9471480025326512,all,10,value
2017-01-31,0.8214821035473555,all,10,value
2017-02-28,0.3741144620443282,all,10,value
2017-03-31,0.46717006781453513,all,10,value
2017-04-28,0.5574610297448748,all,10,value
2017-05-31,0.8797026340972866,all,10,value
2017-06-30,1.5060712789169823,all,10,value
2017-07-31,0.3850546691206332,all,10,value
2017-08-31,0.3182753987549476,all,10,value
2017-09-29,1.139175482614882,all,10,value
2017-10-31,0.9692213758035799,all,10,value
2017-11-30,0.6905506661592368,all,10,value
2017-12-29,0.8043347102588282,all,10,value
2018-01-31,1.123381896838257,all,10,value
2018-02-28,0.712320558427565,all,10,value
2018-03-29,0.6606393120319303,all,10,value
2018-04-30,1.0821929351325206,all,10,value
2018-05-31,0.5787286718616648,all,10,value
2018-06-29,1.0143300088345455,all,10,value
2018-07-31,1.6531076902752653,all,10,value
2018-08-31,0.7886905950189986,all,10,value
2018-09-28,1.0877252545441813,all,10,value
2018-10-31,1.3757552628130048,all,10,value
2018-11-30,0.7703200051157452,all,10,value
2018-12-31,0.6952840157858722,all,10,value
2019-01-31,1.1680942019810716,all,10,value
2019-02-28,0.9483555654671225,all,10,value
2019-03-29,1.149753140393306,all,10,value
2019-04-30,1.1102981244768158,all,10,value
2019-05-31,0.6889343105168547,all,10,value
2019-06-28,1.1563134891959634,all,10,value
2019-07-31,1.6227376434977052,all,10,value
2019-08-30,1.365133189209442,all,10,value
2019-09-30,1.4439426228046635,all,10,value
2019-10-31,0.9995390122657859,all,10,value
2019-11-29,1.2323608838335534,all,10,value
2019-12-31,1.1316953399474583,all,10,value
2020-01-31,1.0596911766391048,all,10,value
2020-02-28,1.1833335732218822,all,10,value
2020-03-31,1.2435370999119593,all,10,value
2020-04-30,1.149437004138858,all,10,value
2020-05-29,1.2495886567095378,all,10,value
2020-06-30,1.3818870251672968,all,10,value
2020-07-31,0.758950582367341,all,10,value
2020-08-31,0.728972323816319,all,10,value
2020-09-30,0.6440830841527927,all,10,value
2020-10-30,0.653961644482858,all,10,value
2020-11-30,1.0509238076344491,all,10,value
2020-12-31,0.7382991932214342,all,10,value
2021-01-29,1.6779309388758024,all,10,value
2021-02-26,0.7499218675071911,all,10,value
2021-03-31,1.151569474035201,all,10,value
2021-04-30,0.670538604628507,all,10,value
2021-05-28,1.0417036788390988,all,10,value
2021-06-30,1.1539497911143812,all,10,value
2021-07-30,1.04435513465616,all,10,value
2021-08-31,1.064973095088345,all,10,value
2021-09-30,0.8383979812996163,all,10,value
2021-10-29,1.0737507716957586,all,10,value
2021-11-30,1.2641348250868725,all,10,value
2021-12-31,0.9025772968781958,all,10,value
2022-01-31,1.5829103483682105,all,10,value
2022-02-28,0.7443565956227862,all,10,value
2022-03-31,0.7204301470744998,all,10,value
2022-04-29,0.6169732913994294,all,10,value
2022-05-31,1.1197756756998911,all,10,value
2022-06-30,1.1170909592248675,all,10,value
2022-07-29,0.9256481306596296,all,10,value
2022-08-31,1.1551810219441694,all,10,value
2022-09-30,0.6182020191152432,all,10,value
2022-10-31,0.7333455114428976,all,10,value
2022-11-30,1.0145637320126595,all,10,value
2022-12-30,0.5437906344598182,all,10,value
2023-01-31,0.6111300374193837,all,10,value
2023-02-28,0.9445764341285846,all,10,value
2023-03-31,0.6141605681176795,all,10,value
2023-04-28,0.6885531723969082,all,10,value
2023-05-31,0.5700136287756493,all,10,value
2023-06-30,1.1439160139789215,all,10,value
2023-07-31,0.597473045411997,all,10,value
2023-08-31,0.550197210043886,all,10,value
2023-09-29,0.5443129847930338,all,10,value
2023-10-31,0.6515139130708073,all,10,value
2023-11-30,0.5067730397783266,all,10,value
2023-12-29,0.632900538039845,all,10,value
2024-01-31,1.2345044812490893,all,10,value
2024-02-29,1.1407134795865037,all,10,value
2024-03-28,1.2603439318487046,all,10,value
2024-04-30,1.3209449212050675,all,10,value
2024-05-31,0.5454256787207421,all,10,value
2024-06-28,1.2381824934329326,all,10,value
2024-07-31,1.5973404656361188,all,10,value
2024-08-30,1.0978221763042675,all,10,value
2024-09-30,1.0369414836163935,all,10,value
2024-10-31,0.5634329650648539,all,10,value
2024-11-29,1.452306835197634,all,10,value
2018-11-30,,all_high_spread_months,10,value
2018-12-31,0.6952840157858722,all_high_spread_months,10,value
2019-01-31,1.1680942019810716,all_high_spread_months,10,value
2019-02-28,0.9483555654671225,all_high_spread_months,10,value
2019-05-31,1.109207613530609,all_high_spread_months,10,value
2019-06-28,1.1563134891959634,all_high_spread_months,10,value
2019-07-31,1.6227376434977052,all_high_spread_months,10,value
2019-08-30,1.365133189209442,all_high_spread_months,10,value
2019-09-30,1.4439426228046635,all_high_spread_months,10,value
2019-10-31,0.9995390122657859,all_high_spread_months,10,value
2019-11-29,1.2323608838335534,all_high_spread_months,10,value
2019-12-31,1.1316953399474583,all_high_spread_months,10,value
2020-03-31,1.3649384125059874,all_high_spread_months,10,value
2020-04-30,1.149437004138858,all_high_spread_months,10,value
2020-06-30,1.5623425890794482,all_high_spread_months,10,value
2021-03-31,1.8644100946405686,all_high_spread_months,10,value
2021-04-30,0.670538604628507,all_high_spread_months,10,value
2021-06-30,1.001328055760377,all_high_spread_months,10,value
2021-08-31,0.9407349180478173,all_high_spread_months,10,value
2021-11-30,1.3205930559312538,all_high_spread_months,10,value
2021-12-31,0.9025772968781958,all_high_spread_months,10,value
2022-01-31,1.5829103483682105,all_high_spread_months,10,value
2022-02-28,0.7443565956227862,all_high_spread_months,10,value
2022-03-31,0.7204301470744998,all_high_spread_months,10,value
2022-04-29,0.6169732913994294,all_high_spread_months,10,value
2022-05-31,1.1197756756998911,all_high_spread_months,10,value
2022-06-30,1.1170909592248675,all_high_spread_months,10,value
2022-07-29,0.9256481306596296,all_high_spread_months,10,value
2022-08-31,1.1551810219441694,all_high_spread_months,10,value
2022-09-30,0.6182020191152432,all_high_spread_months,10,value
2022-10-31,0.7333455114428976,all_high_spread_months,10,value
2022-11-30,1.0145637320126595,all_high_spread_months,10,value
2022-12-30,0.5437906344598182,all_high_spread_months,10,value
2023-01-31,0.6111300374193837,all_high_spread_months,10,value
2023-02-28,0.9445764341285846,all_high_spread_months,10,value
2023-03-31,0.6141605681176795,all_high_spread_months,10,value
2023-04-28,0.6885531723969082,all_high_spread_months,10,value
2023-05-31,0.5700136287756493,all_high_spread_months,10,value
2023-06-30,1.1439160139789215,all_high_spread_months,10,value
2023-07-31,0.597473045411997,all_high_spread_months,10,value
2023-08-31,0.550197210043886,all_high_spread_months,10,value
2023-09-29,0.5443129847930338,all_high_spread_months,10,value
2023-10-31,0.6515139130708073,all_high_spread_months,10,value
2023-11-30,0.5067730397783266,all_high_spread_months,10,value
2023-12-29,0.632900538039845,all_high_spread_months,10,value
2024-01-31,1.2345044812490893,all_high_spread_months,10,value
2024-02-29,1.1407134795865037,all_high_spread_months,10,value
2024-03-28,1.2603439318487046,all_high_spread_months,10,value
2024-04-30,1.3209449212050675,all_high_spread_months,10,value
2024-05-31,0.5454256787207421,all_high_spread_months,10,value
2024-06-28,1.2381824934329326,all_high_spread_months,10,value
2024-07-31,1.5973404656361188,all_high_spread_months,10,value
2024-09-30,0.947501543674247,all_high_spread_months,10,value
2024-10-31,0.5634329650648539,all_high_spread_months,10,value
2024-11-29,1.452306835197634,all_high_spread_months,10,value
2015-01-30,,nonmicrocap,10,equal
2015-02-27,0.6236162361623616,nonmicrocap,10,equal
2015-03-31,0.7074074074074074,nonmicrocap,10,equal
2015-04-30,0.462962962962963,nonmicrocap,10,equal
2015-05-29,0.7592592592592593,nonmicrocap,10,equal
2015-06-30,1.0814814814814815,nonmicrocap,10,equal
2015-07-31,0.5404411764705883,nonmicrocap,10,equal
2015-08-31,0.5772058823529411,nonmicrocap,10,equal
2015-09-30,0.5147058823529412,nonmicrocap,10,equal
2015-10-30,0.762962962962963,nonmicrocap,10,equal
2015-11-30,0.7925925925925925,nonmicrocap,10,equal
2015-12-31,0.5,nonmicrocap,10,equal
2016-01-29,0.9552238805970148,nonmicrocap,10,equal
2016-02-29,0.9022556390977443,nonmicrocap,10,equal
2016-03-31,0.5283018867924528,nonmicrocap,10,equal
2016-04-29,0.7159090909090909,nonmicrocap,10,equal
2016-05-31,0.5931558935361216,nonmicrocap,10,equal
2016-06-30,0.8403041825095057,nonmicrocap,10,equal
2016-07-29,0.6819923371647509,nonmicrocap,10,equal
2016-08-31,0.5785440613026821,nonmicrocap,10,equal
2016-09-30,0.4787644787644787,nonmicrocap,10,equal
2016-10-31,0.43023255813953487,nonmicrocap,10,equal
2016-11-30,0.5038759689922481,nonmicrocap,10,equal
2016-12-30,0.6614785992217899,nonmicrocap,10,equal
2017-01-31,0.7392996108949417,nonmicrocap,10,equal
2017-02-28,0.45703125000000006,nonmicrocap,10,equal
2017-03-31,0.44313725490196076,nonmicrocap,10,equal
2017-04-28,0.5019607843137255,nonmicrocap,10,equal
2017-05-31,0.5372549019607843,nonmicrocap,10,equal
2017-06-30,0.8705882352941177,nonmicrocap,10,equal
2017-07-31,0.39215686274509803,nonmicrocap,10,equal
2017-08-31,0.4235294117647059,nonmicrocap,10,equal
2017-09-29,0.6865021318975444,nonmicrocap,10,equal
2017-10-31,0.6388888888888888,nonmicrocap,10,equal
2017-11-30,0.4920634920634921,nonmicrocap,10,equal
2017-12-29,0.6414342629482072,nonmicrocap,10,equal
2018-01-31,0.7609561752988048,nonmicrocap,10,equal
2018-02-28,0.47410358565737043,nonmicrocap,10,equal
2018-03-29,0.7250996015936255,nonmicrocap,10,equal
2018-04-30,0.7689243027888446,nonmicrocap,10,equal
2018-05-31,0.4820717131474104,nonmicrocap,10,equal
2018-06-29,0.6865079365079365,nonmicrocap,10,equal
2018-07-31,1.0595238095238093,nonmicrocap,10,equal
2018-08-31,0.5388198757763976,nonmicrocap,10,equal
2018-09-28,0.7288412071020767,nonmicrocap,10,equal
2018-10-31,0.7460317460317459,nonmicrocap,10,equal
2018-11-30,0.5873015873015872,nonmicrocap,10,equal
2018-12-31,0.5396825396825398,nonmicrocap,10,equal
2019-01-31,0.8207171314741036,nonmicrocap,10,equal
2019-02-28,0.716,nonmicrocap,10,equal
2019-03-29,0.824,nonmicrocap,10,equal
2019-04-30,0.828,nonmicrocap,10,equal
2019-05-31,0.5338645418326693,nonmicrocap,10,equal
2019-06-28,0.8406374501992031,nonmicrocap,10,equal
2019-07-31,1.1587301587301586,nonmicrocap,10,equal
2019-08-30,0.7222222222222223,nonmicrocap,10,equal
2019-09-30,0.844621513944223,nonmicrocap,10,equal
2019-10-31,0.6055776892430278,nonmicrocap,10,equal
2019-11-29,0.7609561752988048,nonmicrocap,10,equal
2019-12-31,0.816,nonmicrocap,10,equal
2020-01-31,0.7239999999999999,nonmicrocap,10,equal
2020-02-28,0.8480000000000001,nonmicrocap,10,equal
2020-03-31,0.972,nonmicrocap,10,equal
2020-04-30,0.8978313253012048,nonmicrocap,10,equal
2020-05-29,0.9822329317269076,nonmicrocap,10,equal
2020-06-30,1.0843373493975903,nonmicrocap,10,equal
2020-07-31,0.5839999999999999,nonmicrocap,10,equal
2020-08-31,0.5776892430278884,nonmicrocap,10,equal
2020-09-30,0.5396825396825398,nonmicrocap,10,equal
2020-10-30,0.7583757912613864,nonmicrocap,10,equal
2020-11-30,0.8203125,nonmicrocap,10,equal
2020-12-31,0.6782945736434108,nonmicrocap,10,equal
2021-01-29,1.2895752895752897,nonmicrocap,10,equal
2021-02-26,0.7519083969465649,nonmicrocap,10,equal
2021-03-31,1.0189393939393938,nonmicrocap,10,equal
2021-04-30,0.550561797752809,nonmicrocap,10,equal
2021-05-28,0.8364312267657993,nonmicrocap,10,equal
2021-06-30,0.9852941176470589,nonmicrocap,10,equal
2021-07-30,0.8804347826086957,nonmicrocap,10,equal
2021-08-31,0.9028776978417266,nonmicrocap,10,equal
2021-09-30,0.55,nonmicrocap,10,equal
2021-10-29,0.9181494661921707,nonmicrocap,10,equal
2021-11-30,0.9753521126760563,nonmicrocap,10,equal
2021-12-31,0.525518341307815,nonmicrocap,10,equal
2022-01-31,1.4355400696864113,nonmicrocap,10,equal
2022-02-28,0.4773519163763067,nonmicrocap,10,equal
2022-03-31,0.44947735191637633,nonmicrocap,10,equal
2022-04-29,0.5505226480836237,nonmicrocap,10,equal
2022-05-31,0.6968641114982579,nonmicrocap,10,equal
2022-06-30,0.8501742160278747,nonmicrocap,10,equal
2022-07-29,0.686411149825784,nonmicrocap,10,equal
2022-08-31,0.6083916083916083,nonmicrocap,10,equal
2022-09-30,0.4370629370629371,nonmicrocap,10,equal
2022-10-31,0.4580419580419581,nonmicrocap,10,equal
2022-11-30,0.47719298245614034,nonmicrocap,10,equal
2022-12-30,0.6654929577464789,nonmicrocap,10,equal
2023-01-31,0.6514084507042254,nonmicrocap,10,equal
2023-02-28,0.4381625441696112,nonmicrocap,10,equal
2023-03-31,0.44839857651245546,nonmicrocap,10,equal
2023-04-28,0.5071428571428571,nonmicrocap,10,equal
2023-05-31,0.5071428571428572,nonmicrocap,10,equal
2023-06-30,0.9244604316546764,nonmicrocap,10,equal
2023-07-31,0.4244604316546763,nonmicrocap,10,equal
2023-08-31,0.4693140794223827,nonmicrocap,10,equal
2023-09-29,0.5615942028985508,nonmicrocap,10,equal
2023-10-31,0.6170882740447957,nonmicrocap,10,equal
2023-11-30,0.4744525547445256,nonmicrocap,10,equal
2023-12-29,0.6286764705882353,nonmicrocap,10,equal
2024-01-31,0.7279411764705881,nonmicrocap,10,equal
2024-02-29,0.44576188408942913,nonmicrocap,10,equal
2024-03-28,0.8154981549815499,nonmicrocap,10,equal
2024-04-30,0.7888888888888889,nonmicrocap,10,equal
2024-05-31,0.4555555555555555,nonmicrocap,10,equal
2024-06-28,0.7384551838083437,nonmicrocap,10,equal
2024-07-31,0.8731343283582089,nonmicrocap,10,equal
2024-08-30,0.8059701492537314,nonmicrocap,10,equal
2024-09-30,0.7865168539325842,nonmicrocap,10,equal
2024-10-31,0.4548872180451128,nonmicrocap,10,equal
2024-11-29,0.8007518796992481,nonmicrocap,10,equal
2018-11-30,,nonmicrocap_high_spread_months,10,equal
2018-12-31,0.5396825396825397,nonmicrocap_high_spread_months,10,equal
2019-01-31,0.8207171314741035,nonmicrocap_high_spread_months,10,equal
2019-02-28,0.716,nonmicrocap_high_spread_months,10,equal
2019-05-31,0.7768924302788844,nonmicrocap_high_spread_months,10,equal
2019-06-28,0.8406374501992031,nonmicrocap_high_spread_months,10,equal
2019-07-31,1.1587301587301586,nonmicrocap_high_spread_months,10,equal
2019-08-30,0.7222222222222222,nonmicrocap_high_spread_months,10,equal
