year,sic2,ocf_bucket,n_obs,mean_ocf,mean_next_excess_return,total_mktcap
2001,28,1,178,-5.879830829636122,0.035459769662921345,1872594709.9156702
2001,28,2,278,-0.9973863333352273,0.031599462093862815,114417812.45871
2001,28,3,517,-0.030707340500409835,0.02258869245647969,1439801227.64051
2001,28,4,726,1.0407775238609034,0.003724685950413223,10584759330.62271
2001,28,5,1512,4.065114548695276,0.0005838821972203839,4213366536.60859
2001,29,1,22,-4.30533534328073,-0.013005272727272726,4668610.935
2001,29,2,18,-0.9376136335653923,0.04637533333333334,62980339.83
2001,29,3,99,-0.0539536417854851,0.006298353535353535,3928687987.11
2001,29,4,57,0.9974575657861433,0.05242819298245614,544177866.4325
2001,29,5,27,2.7925988290342842,0.056201925925925926,129701342.14999999
2001,30,1,75,-2.2311272136761913,0.005310653333333332,35475537.2025
2001,30,2,59,-1.0564038796312663,0.018207694915254237,24344660.415
2001,30,3,120,0.02144823578017992,0.008615883333333333,80820658.66
2001,30,4,76,0.9705096979006048,0.010278486842105262,160199518.55
2001,30,5,35,2.564478359070899,0.0015228857142857103,14793258.365
2001,31,1,40,-3.0247725492213897,0.041662725,6515934.31875
2001,31,2,26,-1.1190450286497653,-0.005430846153846158,1352169.14875
2001,31,3,32,-0.08622307207160558,0.038154125000000004,10485671.82755
2001,31,4,47,1.0835724297038798,0.016442,20739474.125
2001,31,5,45,3.317477193513518,0.032869600000000006,20534532.54
2001,32,1,35,-3.3814196459992134,0.03452077142857143,8537282.39875
2001,32,2,37,-1.1742896363871616,-0.006041540540540542,16931692.755
2001,32,3,88,-0.1467738469312382,0.006132238636363635,132966155.06
2001,32,4,49,0.8271984196375085,-0.014773163265306123,242872153.96600002
2001,32,5,35,2.6951539282411288,0.03408765714285714,28654919.849
2001,33,1,97,-4.387791189802441,0.010434144329896906,37889507.27
2001,33,2,117,-1.0411839416191788,0.0357284358974359,62414638.5171
2001,33,3,71,-0.02749430460594892,0.005703647887323943,412131968.65749997
2001,33,4,102,1.013813544574976,0.0025524901960784323,103806006.10000001
2001,33,5,111,2.8039752877556006,0.0022516306306306333,192857450.985
2001,34,1,113,-5.842674748520154,0.016533053097345134,218971311.8525
2001,34,2,142,-0.9746109906121387,0.0215726338028169,65098305.3737
2001,34,3,100,-0.06195797370496029,0.01804846,84010579.445
2001,34,4,101,1.1116415217221067,0.004841673267326732,173710879.9725
2001,34,5,84,3.090310721971688,0.028306940476190475,427469227.01
2001,35,1,297,-3.5313619394698184,0.012186363636363636,88732575.129
2001,35,2,335,-0.9931805971458506,0.00850336119402985,290885505.27925
2001,35,3,421,-0.07001494526758933,0.003964351543942994,1037791882.84192
2001,35,4,731,1.0519911295621727,0.006572980848153213,5587632071.89824
2001,35,5,559,3.1663115248271496,-0.0007317030411449023,1031365026.78917
2001,36,1,399,-4.788784875405911,0.004831784461152879,1045678852.6481
2001,36,2,540,-0.9802700379181233,0.0057604796296296295,384134814.42422
2001,36,3,817,-0.057942269814326056,-0.007251935128518972,1802834208.91431
2001,36,4,876,1.0220993877706421,-0.00893111301369863,11452501008.97426
2001,36,5,1081,3.14216479182688,-0.010380080630213161,1492748460.16214
2001,37,1,143,-3.0941383246427603,0.031050706293706293,622433121.595
2001,37,2,153,-1.1231785916347647,0.03412020915032679,58639061.5953
2001,37,3,187,-0.027123800001282408,0.013127283422459893,1208055608.859
2001,37,4,198,1.0060131328531225,0.013074555555555556,939879038.6342
2001,37,5,89,3.9791423340484657,0.021806170454545457,123162823.80625
2001,38,1,239,-3.5875682901610046,0.013437596638655461,233490648.628
2001,38,2,450,-1.0215654787199848,0.013600510022271715,245112641.21411
2001,38,3,510,-0.08645664533099089,0.018982499017681728,450855972.79743
2001,38,4,666,1.0029288688336362,0.018469529323308267,806736476.79819
2001,38,5,654,3.959294898842834,0.020514324159021404,415298679.15942
2001,39,1,46,-2.047118061786334,0.061792,3856228.1125
2001,39,2,102,-1.0383160892102714,0.014052343137254904,76738980.50065
2001,39,3,88,-0.05039175884628119,0.008825272727272727,42599387.58005
2001,39,4,74,1.0742867031328593,0.04634132432432432,90277905.3725
2001,39,5,81,3.959161662287604,-0.005748382716049381,80210180.3575
2001,40,2,37,-1.152897955289095,0.03224156756756757,73406230.66
2001,40,3,51,-0.14303922787184592,0.005132294117647059,244526004.98
2001,40,4,16,0.8775862771306026,0.009047375,151353605.21
2001,40,5,5,2.6227039289711973,-0.0070552,24097659.07
2001,41,1,12,-1.9454936985405038,-0.09950208333333332,159894.0
2001,41,2,10,-0.6703475235379981,0.0336017,2902032.88
2001,41,3,1,-0.24408059312738897,-0.121389,339246.0
2001,41,5,1,3.2124439415703283,-0.163803,328195.62
2001,42,1,79,-2.721088718759544,0.017398455696202533,15596171.765
2001,42,2,95,-1.1576885998001618,0.05262803157894737,45417252.1225
2001,42,3,54,0.0880317814216878,0.018762777777777778,54126866.85767
2001,42,4,14,0.7502880433052622,0.03510535714285714,12988839.379999999
2001,42,5,39,3.715809130228229,0.021959897435897435,15696218.898
2001,44,1,37,-3.444360534507984,0.016605567567567567,10510013.02739
2001,44,2,18,-1.1676900421114098,-0.004638111111111111,26207547.1075
2001,44,3,28,-0.35247421124079903,-0.01344525,24053711.605
2001,44,4,1,0.47230138324242055,0.271226,216319.5
2001,44,5,1,6.757353317962519,-0.038961,274991.0625
2001,45,1,38,-11.094263850878386,0.03833834210526316,154590072.31
2001,45,2,66,-1.0680487439298656,0.027678878787878787,316218028.11625
2001,45,3,67,-0.14398205435352032,0.04331479104477612,74563175.8925
2001,45,4,42,0.9143556381881488,-0.0030304761904761893,50051599.24875
2001,45,5,80,3.73000607072784,0.013837125,81024388.44875
2001,46,4,7,1.0572776039387244,0.005817571428571428,8375350.92
2001,46,5,16,5.645550394878266,-0.004395562499999998,14677046.870000001
2001,47,1,32,-2.7217002830216077,0.002067999999999999,59088134.464
2001,47,2,24,-1.2680507293079422,0.022248375000000004,7595151.0024999995
2001,47,3,12,-0.2652735928783003,-0.040399,10370582.22
2001,47,4,14,1.1416774702196273,0.03540714285714285,10466404.78
2001,47,5,7,2.472498428560813,-0.05367371428571428,1438892.63
2001,48,1,177,-2.6235243493218787,0.0028258361581920905,222512209.20625
2001,48,2,195,-1.021544200323647,-0.02915302564102564,128937007.49112
2001,48,3,246,-0.06650798482379032,-0.0040838495934959335,1583557082.51375
2001,48,4,275,0.9447712009075252,-0.022820589090909088,4639411535.17126
2001,48,5,254,3.279719615590367,-0.021488218253968253,2079953802.02375
2001,49,1,340,-3.159085922209145,0.013866455882352942,350968566.32259
2001,49,2,360,-1.0724546640895838,0.010384444444444444,805722168.5465
2001,49,3,353,-0.09817702896202347,0.001973949008498584,2396894624.2455
2001,49,4,205,0.9105699223737548,-0.005201965853658536,1003630094.2875
2001,49,5,186,2.9580310448878473,0.003414204301075268,459789960.1725
2001,50,1,215,-3.7782719985581132,0.02386939069767442,71226880.38676
2001,50,2,241,-0.9426654055238928,0.02840864315352697,96338926.71475
2001,50,3,244,-0.011766304714509767,0.013487069672131148,246915581.95250002
2001,50,4,207,0.8664531956122196,0.01635462801932367,191163604.25635
2001,50,5,176,4.229716973348172,0.022333579545454545,140802413.18793
2001,51,1,118,-5.95073797852206,0.008274101694915253,380685545.1135
2001,51,2,154,-0.9186207582101189,0.02158351948051948,284350086.26303
2001,51,3,130,0.03869060568797771,0.04073899230769231,67911179.715
2001,51,4,140,0.9781452665440339,0.0063352071428571435,393978807.895
2001,51,5,67,4.224633160769126,0.04070771641791045,139334438.9725
2001,52,1,29,-4.077933113558419,0.016211655172413793,892031488.4275
2001,52,2,1,-0.7676723089183328,0.132353,109140.0
2001,52,3,13,-0.26781454748349354,0.06567423076923078,63140154.206250004
2001,52,4,7,0.8782975340286384,-0.031689,402210665.72
2001,52,5,1,1.7581638251348881,0.046497,109613616.3
2001,53,1,62,-9.32531044581743,0.019889,3060964622.22
2001,53,2,58,-1.2293542043674364,0.022384827586206895,48145396.7965
2001,53,3,76,0.11273872403540605,0.03107348684210526,145884395.2126
2001,53,4,91,0.9655522529926568,-0.0014291428571428576,915088929.855
2001,53,5,68,3.545961467754129,0.012323911764705884,294546108.6375
2001,54,1,63,-2.184279515211196,0.020992698412698414,30126830.1277
2001,54,2,21,-0.8161825067752696,0.021121571428571427,10010062.35
2001,54,3,47,-0.11451196675558659,0.0303281914893617,390833160.76136
2001,54,4,57,0.938948719506061,0.018641561403508772,321723299.339
2001,54,5,21,3.343494945898518,0.021242285714285714,10866066.19125
2001,55,1,33,-2.330332008193514,0.08073860606060607,18282883.2725
2001,55,2,76,-1.0832219095550604,0.07855509210526317,24652460.275
2001,55,3,38,-0.07469397632021846,0.0944383947368421,82566107.3925
2001,55,4,16,1.1602759778620064,0.0497896875,54528118.06
2001,55,5,21,2.3682998170949454,0.026138190476190475,16315067.33
2001,56,1,37,-3.983409516139566,0.04035572972972973,11612780.305
2001,56,2,96,-1.0051045496619528,0.0017606666666666662,36895622.17199
2001,56,3,95,-0.05949316167970146,0.024740652631578947,99771959.095
2001,56,4,126,0.8312232579632127,0.03499660317460317,440720287.4205
2001,56,5,62,2.828366797150482,0.0008176774193548399,92898483.355
2001,57,1,27,-11.33195076252712,0.04116662962962963,102044278.6125
2001,57,2,5,-1.0638749787223039,0.08515520000000001,1482442.345
2001,57,3,31,-0.15654942537575042,0.11615132258064516,4446775.60875
2001,57,4,29,1.200197840723667,0.019229241379310345,173479596.835
2001,57,5,62,2.575338874193837,0.005952483870967742,86168808.76797
2001,58,1,124,-5.139681846374377,0.049788806451612905,71664737.984
2001,58,2,181,-1.0609718103100847,0.0324834861878453,101305969.33749999
2001,58,3,145,-0.08269496225977825,0.04223970138888889,117707417.24994999
2001,58,4,135,0.9670547364451914,0.02850331111111111,582485478.95675
2001,58,5,63,2.9198126539355127,0.013530396825396826,85446892.125
2001,59,1,123,-3.2668158836912387,0.039462991869918695,262040727.20953
2001,59,2,182,-0.9708835654822962,0.027201395604395606,399141227.13304
2001,59,3,182,-0.07945349119344006,0.03168234254143647,188384606.12945
2001,59,4,145,1.0141767778776363,0.04542140689655172,216213903.5987
2001,59,5,92,3.2738456924445467,0.0638181956521739,45293586.9225
2001,60,1,3034,-2.7899701767387852,0.021931928147659856,1975827338.3748
2001,60,2,1099,-1.160871648542969,0.020103620564149226,2549883407.64005
2001,60,3,328,-0.09631684443430011,0.018253829268292682,1349864252.06661
2001,60,4,201,0.8205950866388255,0.01623955223880597,1137743506.11543
2001,60,5,211,4.584765652671347,0.016369549763033175,501809921.39625
2001,61,1,86,-3.605432301077266,0.03117918604651163,35510835.39975
2001,61,2,102,-1.01678985018922,0.011254069306930693,246874473.6738
2001,61,3,69,-0.10246458507035472,0.02696617391304348,1424897587.9701
2001,61,4,70,1.0120519967131276,-0.008942928571428572,813404609.93875
2001,61,5,50,4.976248484301391,-0.004872059999999999,132946138.5625
2001,62,1,83,-4.028353492178497,-0.013326939759036142,86674915.17666
2001,62,2,152,-0.9215919205824958,0.011829861842105263,4283357810.1097
2001,62,3,151,-0.1167591512795074,-0.008657092715231789,1220085480.1725001
2001,62,4,67,0.8599998813292432,-0.01547620895522388,199523534.2075
2001,62,5,76,7.6565617025420805,0.010029381578947371,60643426.50625
2001,63,1,361,-4.9141641397185385,0.018567473684210526,1447853326.53124
2001,63,2,319,-1.0192412665159303,0.0113692131661442,3110357501.06126
2001,63,3,220,-0.12144256947793505,0.014855522727272728,1186819887.52306
2001,63,4,191,0.9736222449009005,0.013348591623036648,686296812.07084
2001,63,5,126,3.19324990732729,0.006226571428571428,547767364.74192
2001,64,1,47,-3.1950025892864513,0.026263255319148936,60358670.1726
2001,64,2,37,-1.1218896619055274,0.06745062162162162,107127304.885
2001,64,3,19,-0.15744804592978587,0.03839810526315789,337138941.39500004
2001,64,4,4,1.0895563737292335,0.29802525,20500350.5
2001,64,5,11,2.4358864822904067,-0.03180209090909091,2871625.1825
2001,65,1,66,-4.368152344733078,0.016716015151515152,16070653.844999999
2001,65,2,35,-0.9758428010679054,0.033309057142857146,21819200.46
2001,65,3,72,-0.16058522024985825,0.011532694444444444,18963168.0501
2001,65,4,29,1.1504338088845687,-0.001766137931034481,10265344.63625
2001,65,5,46,4.714996592977968,0.04090268888888889,3830338.215
2001,67,1,251,-3.192711424509739,0.025092266932270915,88479152.16375001
2001,67,2,172,-1.0601931244951646,0.012171046511627908,1310320823.57875
2001,67,3,117,-0.10994990494072382,0.0005398205128205121,988922215.5575
2001,67,4,104,0.9911345318176341,0.0034557788461538454,1202105892.71375
2001,67,5,115,4.247289468755273,0.0004654086956521725,209915094.3625
2001,70,1,30,-3.5418649028775846,-0.03431033333333333,124850698.76
2001,70,2,43,-1.052199839723461,0.03721860465116279,25747435.0
2001,70,3,41,-0.0633954584173783,0.037191512195121956,94489914.2675
2001,70,4,52,0.8916084996256131,-0.03167719230769231,64120559.74
2001,70,5,7,2.264946507574068,0.0031558333333333347,6037836.397500001
2001,72,1,27,-2.0651859050393733,0.08859344444444445,8077343.4262500005
2001,72,2,58,-0.9508593257092912,0.021613672413793104,22683203.16875
2001,72,3,59,-0.00941191693400747,0.041576983050847456,66468084.121
2001,72,4,25,0.8200312172859772,0.010338960000000001,47079687.33
2001,72,5,25,3.162456191658559,0.019760250000000004,174602112.44125
2001,73,1,435,-5.178915438317664,0.01168351724137931,1390401939.44286
2001,73,2,818,-0.9832452851662016,0.033290130806845966,459288755.69996
2001,73,3,1132,-0.046778433954429585,0.02046467844522968,2208455214.67663
2001,73,4,1377,0.9836571258347614,0.0044570414244186046,7496225742.49699
2001,73,5,1108,3.5704796058420647,-7.092036199095002e-05,2328736659.00625
2001,75,1,2,-5.55198585070885,0.008136000000000001,58574.34
2001,75,3,26,-0.0932422000832076,0.015039884615384615,17091625.2525
2001,75,4,19,0.7485617678986465,-0.00033521052631578925,10614083.52
2001,75,5,3,2.118796080175938,0.12304999999999999,1276146.93
2001,78,1,12,-1.890255497877184,0.044775666666666665,479955.072
2001,78,2,23,-1.161504561486416,0.12556052173913043,3731367.30344
2001,78,3,25,0.10622139973474601,0.027343600000000003,362339470.32125
2001,78,4,47,0.9830255114368297,0.07262882978723403,145188193.3328
2001,78,5,70,4.280381601406222,0.017982642857142853,97933009.46625
2001,79,1,78,-2.5591823195314833,0.03261773076923077,8670304.905
2001,79,2,144,-1.0002805744580083,0.04484186111111111,59246171.09097
2001,79,3,53,0.052873276731462145,0.03828883018867924,196091222.47
2001,79,4,59,0.8822884477740108,0.06989372881355932,49099869.07625
2001,79,5,48,2.919951264821425,0.026224062500000003,33467662.235
2001,80,1,91,-3.1967674476874097,0.02872024175824176,59688980.76875
2001,80,2,228,-1.0938474708846802,0.025739775330396474,480267963.6107
2001,80,3,169,0.025939792688031593,0.03939059763313609,158564303.939
2001,80,4,167,0.9895816967218931,0.052146670658682635,325528457.65625
2001,80,5,173,3.37848571351866,0.040799796511627906,108244470.245
2001,81,1,6,-2.1484422040179023,0.13559433333333334,1386294.4100000001
2001,81,2,4,-0.9918685985469164,0.0903245,892370.04
2001,82,1,11,-1.682642782206415,0.05646436363636364,8865496.38
2001,82,2,46,-0.8506146957942068,-0.04716873913043478,70226803.3075
2001,82,3,75,-0.13467892615520635,0.053235239999999996,38844190.457499996
2001,82,4,27,0.781135051195509,-0.024900259259259257,14257990.105
2001,82,5,5,6.52690511111395,0.024083600000000007,2432951.565
2001,83,1,5,-1.663836157845538,0.20313319999999999,81501.025
2001,83,2,23,-1.1783505754273338,0.0768084347826087,690216.73
2001,83,3,44,-0.10780410587237194,-0.005484136363636361,5199775.385
2001,83,4,30,0.8847803596538404,-0.028641966666666668,5376424.485
2001,83,5,1,4.859529946293215,-0.032258,44551.65
2001,87,1,139,-2.8686532078627356,0.02557803597122302,41592117.7878
2001,87,2,147,-1.0585242431199173,0.04083634693877551,193748096.90733
2001,87,3,262,-0.0684629753843965,0.025830896946564885,273989485.18655
2001,87,4,201,0.9771962404015808,-0.0003698955223880602,146057390.44147
2001,87,5,483,4.15303541290568,-0.0019129026915113874,188976432.05632
2001,89,1,5,-2.224532992801949,0.0616126,355683.02
2001,89,2,28,-1.032150137423604,0.017232178571428575,459585.87
2001,89,3,3,-0.1297787944063565,0.12599666666666667,120626.875
2001,89,4,21,1.1177409915944356,0.03931104761904762,2344220.635
2001,89,5,3,4.278898138672441,-0.014202333333333336,214130.97999999998
2001,95,2,10,-1.0920114255551305,0.007130300000000001,775083.17
2002,1,1,10,-1.6846045568012993,-0.0099127,1985148.187
2002,1,2,12,-0.7192817791885949,-0.02,7672331.6
2002,1,3,11,-0.42141676991474153,-0.0012651818181818168,2179150.55
2002,1,4,2,1.0064276511905392,-0.0533265,427240.6
2002,1,5,1,3.4217966652493526,-0.044321,79683.53
2002,2,1,12,-8.997497330455078,0.018722000000000003,448080.5112
2002,2,2,3,-0.6735529888666836,0.04303033333333334,1217667.1
2002,2,3,9,-0.42909067468002265,-0.003932555555555556,3592433.7800000003
2002,7,1,30,-4.260840660216301,-0.0821158,3095345.792
2002,7,4,1,1.674871063041686,-0.076487,518712.31999999995
2002,7,5,11,2.4519033816746028,0.02116881818181818,5799214.68
2002,10,1,32,-2.056736501920181,0.0805308125,67404430.4998
2002,10,2,65,-1.104668417812856,0.034423261538461536,40820942.93
2002,10,3,29,-0.12911918974628547,-0.0009071034482758644,26644831.2
2002,10,4,14,0.9637308863949571,0.05777985714285714,7694308.620000001
2002,10,5,22,4.457324003749577,-0.049507272727272726,6678469.37
2002,12,2,19,-0.8963394476327209,0.023648473684210525,13343475.86
2002,12,3,25,-0.11093681776942643,-0.03226848,28696692.77
2002,12,4,15,1.4738868776464151,-0.009701866666666666,19704110.31
2002,12,5,1,1.7328257025933902,-0.07054,1307497.3
2002,13,1,158,-2.3611798163613416,0.0339816835443038,167865939.18
2002,13,2,274,-1.01552919032359,0.007595708029197081,446352935.2244
2002,13,3,253,-0.07822438506982915,-0.0008853201581027664,565929323.119
2002,13,4,214,1.0066469488201824,0.0011693364485981309,384047288.1908
2002,13,5,175,4.148380702146569,-0.0036193371428571426,104090981.4303
2002,14,1,12,-4.1875140979397765,-0.023682750000000002,21419566.56
2002,14,2,1,-0.5561311293035541,-0.069286,197554.0
2002,14,3,31,-0.19010334937719278,-0.01117548387096774,55061111.019999996
2002,14,4,4,1.1863193601685644,0.028585500000000003,4706264.95
2002,15,1,49,-4.509229163835316,0.0011991428571428567,95893802.8
2002,15,2,90,-1.0318226087221514,-0.0055420999999999995,65502698.624
2002,15,3,47,-0.05877010428373014,0.0106698085106383,61305926.57414
2002,15,4,37,1.2299193459163857,0.0005641351351351359,54682322.2876
2002,15,5,63,3.224088151898039,-0.005451238095238097,40390922.968
2002,16,1,23,-1.900710620167216,-0.010231260869565217,9357951.5
2002,16,2,39,-1.1116440412084845,-0.020754179487179485,8949789.427
2002,16,3,21,0.009699087878091464,-0.038164142857142855,6424117.302
2002,16,4,18,0.8898332185380641,-0.07042194444444444,12964326.934
2002,16,5,7,3.228870512482005,-0.025255571428571433,2928055.54
2002,17,1,35,-4.7610548331435885,0.0013181428571428593,13906333.35
2002,17,2,29,-0.9866475167617917,-0.010853620689655173,3217063.95
2002,17,3,23,-0.23430949535900028,0.010698086956521741,6655340.65
2002,17,4,17,1.0010282409063231,0.012550941176470584,4470025.006
2002,17,5,4,2.4228394432082245,0.0062390000000000015,2242636.19
2002,20,1,170,-4.599867680257822,0.004022541176470589,1580586955.15282
2002,20,2,242,-1.0407509963809318,0.007883859504132232,154259902.8103
2002,20,3,197,-0.07733151894403045,-0.004067395939086295,330731007.3039
2002,20,4,174,1.1136549029474911,-0.005580011494252873,1721292099.399
2002,20,5,182,3.2998256121996836,0.003954054945054944,1333874458.5
2002,21,2,9,-0.6300583351688294,0.02449088888888888,901983.9400000001
2002,21,3,5,-0.10366858930469176,-0.0640112,113816905.86
2002,21,4,32,0.9437626531176798,-0.02170565625,1096155651.11
2002,21,5,14,4.414141787280665,-0.02736528571428571,129952447.25
2002,22,1,12,-1.6656735097273907,-0.04992683333333334,537090.01
2002,22,2,57,-1.02340111496116,0.0016012105263157879,17377111.038
2002,22,3,14,-0.28803489709091085,-0.07965557142857142,7996715.899999999
2002,22,4,30,1.240318377773107,-0.0093541,37972777.4927
2002,22,5,7,2.6715583912643823,0.005917142857142859,8389778.32
2002,23,1,51,-2.9101439953641415,0.016346470588235292,53133077.914000005
2002,23,2,70,-1.061753981491947,0.02547281428571429,101201967.52
2002,23,3,49,-0.034759022531471895,0.011918244897959184,65170997.7
2002,23,4,36,0.9960050930759952,0.009154666666666665,47957066.9204
2002,23,5,37,4.0780823900984915,-0.013764567567567568,15186951.798
2002,24,1,12,-1.8148607010456115,-0.004345083333333334,444533.9845
2002,24,2,18,-0.8507962363686512,-0.054954277777777776,2999750.88
2002,24,3,35,-0.13698147029381377,-0.0124616,18934771.51
2002,24,4,4,1.0718366722779842,-0.02916525,5519306.239999999
2002,24,5,24,4.552575655051509,-0.012261874999999998,64762722.29
2002,25,1,46,-3.4533772170751305,-0.0018901086956521745,54920662.753
2002,25,2,41,-1.2143696556827992,0.00671119512195122,29223295.900000002
2002,25,3,80,0.05779352024044783,-0.013387437499999998,132882272.458
2002,25,4,36,0.7769145971984635,0.02347325,40335547.05
2002,25,5,8,3.174625815206989,0.05821775,893240.9291999999
2002,26,1,44,-6.749764452537829,-0.023130181818181817,383917283.063
2002,26,2,85,-1.0137000837141383,-0.015233729411764704,211263940.752
2002,26,3,73,-0.01596565379737769,-0.0014815205479452042,140482102.984
2002,26,4,55,1.0093870516771466,-0.004853690909090909,778406857.57997
2002,26,5,86,2.7686491408499294,0.0016017647058823537,184256430.2444
2002,27,1,35,-3.0232248404388997,0.0036406285714285715,63485030.167100005
2002,27,2,180,-0.9863825843161221,0.00229895,397136012.9555
2002,27,3,201,-0.05924810256092159,-0.011887751243781096,274886895.82
2002,27,4,103,0.9785930029579152,-0.006140330097087378,345247883.377
2002,27,5,65,2.631042240759385,-0.0033658000000000004,95584581.267
2002,28,1,199,-5.7543307823746215,0.007711909547738694,2185700335.058
2002,28,2,287,-1.0195041044523767,0.007149240418118467,50115986.4018
2002,28,3,467,-0.023199052831925356,-0.004938104925053533,1236385995.1867
2002,28,4,810,1.0690591644955505,-0.0282099,9209350345.6116
2002,28,5,1565,4.1499890032255635,-0.03232287003841229,3396244903.2287
2002,29,1,12,-6.138930475297769,-0.0020281666666666647,5426767.22
2002,29,2,17,-0.8727370430296537,-0.04054158823529412,5698889.87
2002,29,3,102,-0.07072647731162607,-0.020366950980392158,3922224827.9199996
2002,29,4,45,1.0376419034096218,-0.01092177777777778,412475760.18999994
2002,29,5,37,2.943281875257588,0.005014459459459459,40774659.67
2002,30,1,81,-2.1124501541368197,0.01994227160493827,39874028.385
2002,30,2,52,-0.887624859749001,0.011217153846153845,22993921.903
2002,30,3,109,-0.035583685416683955,-0.010119321100917431,94223863.3234
2002,30,4,81,1.1306933420771184,-0.018999185185185185,168409489.55
2002,30,5,45,2.322996027380871,-0.009325911111111116,23547994.38
2002,31,1,45,-4.089556169960792,0.018252555555555557,9532212.096
2002,31,2,35,-0.9920923146953183,-0.029395599999999997,1266887.049
2002,31,3,30,0.06796129142219307,0.041433533333333335,13784679.658
2002,31,4,41,0.9738027363899475,0.012653731707317074,15620619.635
2002,31,5,41,3.7105853136643776,0.028139512195121952,34077980.96
2002,32,1,37,-3.416442344134212,-0.003892837837837839,12648671.002
2002,32,2,38,-1.0716946534914118,-0.029988105263157896,4158662.5144
2002,32,3,49,-0.16673889015240254,-0.004711959183673468,9416529.102
2002,32,4,46,0.8858959396380774,-0.04455336956521739,147797271.854
2002,32,5,50,3.2732242390469715,-0.0211779,44421990.367
2002,33,1,74,-6.775914148567845,-0.0011761369863013686,24944940.478
2002,33,2,106,-1.0595770364315542,0.000762584905660376,93199617.395
2002,33,3,83,0.04612700547043078,-0.02449677108433735,208378951.85
2002,33,4,106,1.107537439032209,-0.03603856603773585,209468003.81
2002,33,5,116,2.783815100335184,-0.03326810344827586,140780038.32999998
2002,34,1,121,-6.748050295773383,-0.003631809917355371,219230669.2812
2002,34,2,135,-0.9798626215414504,-0.00040177037037036895,64059286.283
2002,34,3,112,-0.08006890650901358,0.01882189285714286,83259392.947
2002,34,4,65,1.1472972570668079,-0.004385338461538463,188176045.06
2002,34,5,102,2.9263923150354993,-0.015995313725490196,488611024.52
2002,35,1,261,-3.047456270084496,-0.008756513409961687,153341477.308
2002,35,2,368,-1.0028895988497102,0.011305790760869565,380144387.437
2002,35,3,444,-0.028900388363513767,-0.005315036036036036,930664123.301
2002,35,4,734,1.0831513629639558,-0.01088149591280654,3788379352.0639
2002,35,5,514,3.249504400182809,-0.025176984435797665,1014377535.68864
2002,36,1,421,-4.295138808246396,-0.015397703087885987,696933040.0362
2002,36,2,599,-1.0021227230376388,-0.011692914858096828,387237143.4184
2002,36,3,762,-0.014133800496235424,-0.010549146981627296,952050826.2179
2002,36,4,920,1.0532863637485157,-0.01643428260869565,8429111786.4438
2002,36,5,1059,3.242485907582226,-0.029667525070955537,845240096.1129
2002,37,1,114,-2.9843139290150402,-0.009662666666666667,598779120.171
2002,37,2,164,-1.1006853102340186,0.013937152439024391,64619569.008
2002,37,3,205,0.0020857391259741804,0.0086244,1273187442.5648
2002,37,4,160,1.006647677580485,-0.00017376729559748436,664148429.1069
2002,37,5,117,3.613302059068236,-0.005758239316239315,184336398.924
2002,38,1,271,-3.6736146931300313,-0.00097009225092251,172132794.4355
2002,38,2,409,-1.03627345077331,-0.016262188264058678,213516430.0355
2002,38,3,564,-0.01447294979558012,-0.008190781527531082,442239052.4567
2002,38,4,684,1.0904367804961168,-0.006980966374269006,829139365.8568
2002,38,5,664,4.211842431979534,-0.02530799698340875,324215508.6712
2002,39,1,45,-2.174440969330236,0.015854977777777775,6857583.5045
2002,39,2,67,-1.0185977999652036,-0.005298701492537314,72282835.4478
2002,39,3,119,-0.07973570057627241,0.015237176470588235,69495369.247
2002,39,4,94,1.0593617155518094,0.012279063829787233,134900368.1918
2002,39,5,89,4.082546169670588,-0.02504331460674157,72420217.4138
2002,40,1,6,-1.6011345033611821,0.03941533333333334,1629151.974
2002,40,2,31,-0.9714005970387257,-0.01864209677419355,116928110.35000001
2002,40,3,44,-0.198909066169351,0.0017475454545454552,195470227.09
2002,40,4,31,1.0038986972142974,-0.008608645161290323,189675232.08
2002,40,5,2,3.7894922192176366,0.030727499999999998,10927490.48
2002,41,1,11,-1.993663825630261,0.29251054545454547,365013.981
2002,41,2,10,-1.0657463570935293,-0.0525191,2525023.39
2002,41,4,1,1.1739155010021713,-0.06457,225557.76
2002,41,5,2,5.753597083262343,0.035959,555343.86
2002,42,1,62,-2.873588604735762,0.024832822580645158,11906260.602
2002,42,2,115,-1.1358793857046665,0.006544573913043477,66119832.095
2002,42,3,45,0.08657486354300845,-0.005998600000000001,61768726.14
2002,42,4,11,1.209347121240697,0.029884818181818186,16198909.27
2002,42,5,39,3.9950519047355306,-0.01662192307692308,12308041.554
2002,44,1,36,-4.3132716993095395,-0.004618777777777777,18572183.44
2002,44,2,26,-1.173501118397784,0.011316653846153844,17998913.768
2002,44,3,33,-0.30833970668275656,0.00040945454545454325,30374902.09
2002,44,4,1,0.6632472244129948,0.003931,697150.3
2002,45,1,40,-10.173483554223068,-0.001887275000000003,191018818.051
2002,45,2,53,-1.0833853359795984,-0.029380641509433963,431031661.693
2002,45,3,67,-0.11118823323259755,-0.042136268656716415,76359778.365
2002,45,4,49,0.9186542413156229,-0.040171285714285715,37968631.8223
2002,45,5,109,3.4035052787487654,-0.04685567889908256,51263714.23
2002,46,4,2,0.7834624273832156,0.0470615,2701908.3
2002,46,5,22,5.516133484500731,-0.00010413636363636385,27634302.43
